ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
35020924;12.7;32;0;0;0;-75.9;0.11;0;-0.12;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.014;0.011;35020426;0.0124;0;0.1593;0.0006;1.008;57.071;0;0.11;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35020954;12.7;32;0;0;0;-75.9;0.11;0;-0.12;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.001;0;89;0.015;0.011;35020924;0.0124;0;0.1593;0.0006;1.008;57.07;0;0.08;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35020980;12.7;32;0;0;0;-75.9;0.09;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.01;0;89;0.013;0.01;35020959;0.0124;0;0.1593;0.0006;1.008;57.07;0;0.13;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021001;12.7;32;0;0;0;-75.8;0.09;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.015;0.011;35020984;0.0124;0;0.1593;0.0006;1.008;57.07;0;-0.02;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021032;12.7;32;0;0;0;-75.8;0.09;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.015;0.011;35021007;0.0124;0;0.1593;0.0006;1.008;57.069;0;0.1;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021052;12.7;32;0;0;0;-76.1;0.1;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.014;0;89;0.015;0.011;35021033;0.0124;0;0.1593;0.0006;1.008;57.069;0;0.12;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021081;12.7;32;0;0;0;-76;0.1;0;-0.11;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.014;0.01;35021053;0.0124;0;0.1593;0.0006;1.008;57.069;0;0.04;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021107;12.7;32;0;0;0;-76;0.09;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.006;0;89;0.015;0.011;35021090;0.0124;0;0.1593;0.0006;1.008;57.069;0;0.14;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021135;12.7;32;0;0;0;-76.3;0.09;0;-0.11;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.014;0.01;35021111;0.0124;0;0.1593;0.0006;1.008;57.069;0;0.05;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021156;12.7;32;0;0;0;-76;0.12;0;-0.13;0.05;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.013;0;89;0.015;0.011;35021140;0.0124;0;0.1593;0.0006;1.008;57.069;0;0.12;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021177;12.7;32;0;0;0;-75.9;0.11;0;-0.11;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.01;0;89;0.015;0.011;35021160;0.0124;0;0.1593;0.0006;1.008;57.069;0;-0.13;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021199;12.7;32;0;0;0;-76.2;0.1;0;-0.11;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.015;0.011;35021180;0.0124;0;0.1593;0.0006;1.008;57.069;0;0.05;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021222;12.7;32;0;0;0;-76.4;0.11;0;-0.12;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.005;0;89;0.015;0.011;35021207;0.0124;0;0.1593;0.0006;1.008;57.069;0;0.12;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021250;12.7;32;0;0;0;-76.3;0.11;0;-0.12;0.05;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.004;0;89;0.015;0.011;35021226;0.0124;0;0.1593;0.0006;1.008;57.069;0;0.06;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021271;12.7;32;0;0;0;-75.9;0.11;0;-0.11;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.015;0.011;35021251;0.0124;0;0.1593;0.0006;1.008;57.069;0;0.07;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021307;12.7;32;0;0;0;-75.9;0.1;0;-0.11;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.013;0.01;35021271;0.0124;0;0.1593;0.0006;1.008;57.069;0;0.08;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021337;12.7;32;0;0;0;-75.7;0.13;0;-0.13;0.05;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.002;0;89;0.014;0.011;35021307;0.0124;0;0.1593;0.0006;1.008;57.068;0;0.19;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021360;12.7;32;0;0;0;-75.6;0.1;0;-0.11;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.014;0;89;0.014;0.01;35021343;0.0124;0;0.1593;0.0006;1.008;57.068;0;0.16;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021382;12.7;32;0;0;0;-75.6;0.12;0;-0.13;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.002;0;89;0.014;0.01;35021364;0.0124;0;0.1593;0.0006;1.008;57.068;0;0.05;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021405;12.7;32;0;0;0;-75.6;0.07;0;-0.1;0.02;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.009;0;89;0.015;0.011;35021390;0.0124;0;0.1593;0.0006;1.008;57.068;0;0.07;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021435;12.7;32;0;0;0;-75.4;0.1;0;-0.11;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.005;0;89;0.014;0.011;35021410;0.0124;0;0.1593;0.0006;1.008;57.068;0;0.11;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021447;12.7;32;0;0;0;-75.5;0.11;0;-0.12;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.015;0.012;35021435;0.0124;0;0.1593;0.0006;1.008;57.068;0;0.29;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021473;12.7;32;0;0;0;-75.7;0.09;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.015;0.011;35021458;0.0124;0;0.1593;0.0006;1.008;57.068;0;0.13;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021494;12.7;32;0;0;0;-75.7;0.1;0;-0.11;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.015;0.011;35021474;0.0124;0;0.1593;0.0006;1.008;57.068;0;0.18;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021518;12.7;32;0;0;0;-75.8;0.09;0;-0.11;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.004;0;89;0.015;0.011;35021494;0.0124;0;0.1593;0.0006;1.008;57.068;0;0.08;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021538;12.7;32;0;0;0;-75.7;0.09;0;-0.11;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.014;0.01;35021518;0.0124;0;0.1593;0.0006;1.008;57.068;0;-0.1;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021561;12.7;32;0;0;0;-75.8;0.1;0;-0.11;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.001;0;89;0.015;0.011;35021543;0.0124;0;0.1593;0.0006;1.008;57.068;0;0.17;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021582;12.7;32;0;0;0;-75.9;0.11;0;-0.11;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.014;0.011;35021564;0.0124;0;0.1593;0.0006;1.008;57.068;0;0.12;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021607;12.7;32;0;0;0;-75.8;0.1;0;-0.11;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.015;0.012;35021590;0.0124;0;0.1593;0.0006;1.008;57.068;0;0.15;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021635;12.7;32;0;0;0;-75.7;0.08;0;-0.1;0.02;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.005;0;89;0.015;0.011;35021610;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.11;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021654;12.7;32;0;0;0;-75.3;0.08;0;-0.09;0.02;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.008;0;89;0.014;0.011;35021635;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.06;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021676;12.7;32;0;0;0;-75.6;0.07;0;-0.09;0.02;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.012;0;89;0.014;0.01;35021654;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.05;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021702;12.7;32;0;0;0;-75.5;0.08;0;-0.09;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.01;0;89;0.014;0.01;35021676;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.01;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021721;12.7;32;0;0;0;-75.7;0.11;0;-0.12;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.012;0;89;0.015;0.011;35021702;0.0124;0;0.1593;0.0006;1.008;57.067;0;-0.03;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021760;12.7;32;0;0;0;-75.9;0.09;0;-0.1;0.02;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.008;0;89;0.014;0.011;35021740;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.09;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021777;12.7;32;0;0;0;-75.8;0.06;0;-0.07;0.02;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.004;0;89;0.015;0.01;35021764;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.05;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021801;12.7;32;0;0;0;-76.2;0.12;0;-0.12;0.05;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.025;0;89;0.015;0.011;35021778;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.08;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021821;12.7;32;0;0;0;-76;0.09;0;-0.11;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.005;0;89;0.015;0.011;35021801;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.15;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021844;12.7;32;0;0;0;-75.7;0.09;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.009;0;89;0.014;0.011;35021826;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.19;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021874;12.7;32;0;0;0;-76.2;0.1;0;-0.11;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.008;0;89;0.014;0.01;35021847;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.03;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021906;12.7;32;0;0;0;-76.1;0.09;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.014;0.011;35021874;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.05;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021915;12.7;32;0;0;0;-76;0.12;0;-0.12;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.019;0.014;35021910;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.11;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021938;12.7;32;0;0;0;-75.9;0.1;0;-0.11;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.011;0;89;0.014;0.01;35021923;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.16;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021962;12.7;32;0;0;0;-76;0.09;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.002;0;89;0.014;0.01;35021943;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.18;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35021982;12.7;32;0;0;0;-76;0.09;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.014;0.011;35021965;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.13;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022009;12.7;32;0;0;0;-76.1;0.11;0;-0.12;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.011;0;89;0.015;0.011;35021990;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.14;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022035;12.7;32;0;0;0;-75.9;0.09;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.015;0.011;35022009;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.1;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022058;12.7;32;0;0;0;-75.8;0.09;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.006;0;89;0.014;0.01;35022035;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.11;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022080;12.7;32;0;0;0;-75.7;0.12;0;-0.12;0.05;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.015;0.011;35022062;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.1;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022106;12.7;32;0;0;0;-75.7;0.11;0;-0.12;0.05;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.016;0.012;35022090;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.13;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022134;12.7;32;0;0;0;-75.6;0.08;0;-0.09;0.02;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.015;0.011;35022109;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.1;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022154;12.7;32;0;0;0;-75.6;0.09;0;-0.1;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.014;0.01;35022135;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.09;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022176;12.7;32;0;0;0;-75.8;0.1;0;-0.11;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.014;0.01;35022154;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.06;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022201;12.7;32;0;0;0;-76.2;0.1;0;-0.11;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.018;0;89;0.014;0.011;35022176;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.09;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022223;12.7;32;0;0;0;-75.9;0.09;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.015;0.011;35022201;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.06;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022246;12.7;32;0;0;0;-75.9;0.06;0;-0.09;0.01;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.013;0;89;0.014;0.01;35022227;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.17;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022275;12.7;32.1;0;0;0;-75.8;0.1;0;-0.12;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.016;0;89;0.014;0.01;35022254;0.0124;0;0.1593;0.0006;1.008;57.067;0;-0.03;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022303;12.7;32;0;0;0;-75.8;0.1;0;-0.12;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.005;0;89;0.014;0.011;35022276;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.1;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022344;12.7;32.1;0;0;0;-75.7;0.1;0;-0.11;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.012;0;89;0.014;0.01;35022304;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.17;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022360;12.7;32;0;0;0;-75.8;0.07;0;-0.09;0.02;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.015;0.011;35022348;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.08;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022385;12.7;32.1;0;0;0;-75.7;0.1;0;-0.11;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.014;0.011;35022361;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.09;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022404;12.7;32.1;0;0;0;-75.7;0.08;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.001;0;89;0.015;0.011;35022391;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.15;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022427;12.7;32.1;0;0;0;-75.8;0.12;0;-0.13;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.016;0.011;35022410;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.16;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022457;12.7;32.1;0;0;0;-75.9;0.09;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.013;0;89;0.014;0.01;35022430;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.19;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022495;12.7;32.1;0;0;0;-76;0.1;0;-0.11;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.004;0;89;0.014;0.011;35022461;0.0124;0;0.1593;0.0006;1.008;57.067;0;-0.02;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022524;12.7;32.1;0;0;0;-76;0.11;0;-0.12;0.05;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.01;0;89;0.015;0.011;35022507;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.12;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022544;12.7;32.1;0;0;0;-75.9;0.11;0;-0.11;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.01;0;89;0.015;0.011;35022527;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.14;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022566;12.7;32;0;0;0;-76;0.09;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315;0;89;0.014;0.01;35022548;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.02;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022594;12.7;32.1;0;0;0;-76;0.1;0;-0.11;0.04;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.001;0;89;0.014;0.01;35022573;0.0124;0;0.1593;0.0006;1.008;57.067;0;-0.07;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35022618;12.7;32.1;0;0;0;-75.9;0.09;0;-0.1;0.03;0;0;0.0124;0;0.1593;0.0006;69657;69717;315.004;0;89;0.014;0.01;35022595;0.0124;0;0.1593;0.0006;1.008;57.067;0;0.08;0;144.152;144.276;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
