ms_today,input_voltage,temp_mos_max,temp_mos_1,temp_mos_2,temp_mos_3,temp_motor,current_motor,current_in,d_axis_current,q_axis_current,erpm,duty_cycle,amp_hours_used,amp_hours_charged,watt_hours_used,watt_hours_charged,tachometer,tachometer_abs,encoder_position,fault_code,vesc_id,d_axis_voltage,q_axis_voltage,ms_today_setup,amp_hours_setup,amp_hours_charged_setup,watt_hours_setup,watt_hours_charged_setup,battery_level,battery_wh_tot,current_in_setup,current_motor_setup,speed_meters_per_sec,tacho_meters,tacho_abs_meters,num_vescs,ms_today_imu,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,gnss_posTime,gnss_lat,gnss_lon,gnss_alt,gnss_gVel,gnss_vVel,gnss_hAcc,gnss_vAcc,
26254218,12.2,36.4,0,0,0,-75.1,1.58,0.02,-0.01,2.4,-6,0.016,0.0975,0.0024,1.2214,0.0308,285088,288898,350.095,0,89,0.014,0.005,26254201,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.39,-0.001,589.978,597.863,1,26254213,0.0134292,0.00729397,-2.3454,-0.00585938,-0.0214844,1.05029,-0.854492,-0.488281,-0.12207,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254258,12.3,36.4,0,0,0,-75.4,1.51,0.02,0.13,2.15,77,0.02,0.0975,0.0024,1.2214,0.0308,285089,288899,55.4997,0,89,-0.017,0.016,26254223,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.42,-0.001,589.978,597.863,1,26254252,0.0127633,0.00416675,-2.34536,-0.00341797,-0.0102539,1.04395,0.793457,0.12207,0.0610352,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254277,12.3,36.4,0,0,0,-75.4,1.82,0.03,0.09,2.47,21,0.017,0.0975,0.0024,1.2214,0.0308,285089,288899,58.4689,0,89,-0.062,0.012,26254262,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.03,2.42,0.015,589.98,597.865,1,26254267,0.0105695,0.00415059,-2.34534,-0.00439453,-0.00292969,1.03955,0.366211,-0.12207,-0.12207,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254298,12.3,36.4,0,0,0,-75.3,-0.19,0.02,-0.24,2.4,2,0.015,0.0975,0.0024,1.2214,0.0308,285089,288899,56.3419,0,89,-0.032,-0.002,26254279,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.55,0.004,589.98,597.865,1,26254288,0.00742602,0.00411202,-2.34534,-0.00585938,0.00195313,1.0332,-0.915527,0.488281,-0.183105,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254319,12.2,36.5,0,0,0,-75.3,0.34,0.02,-0.2,2.34,0,0.016,0.0975,0.0024,1.2214,0.0308,285089,288899,57.7253,0,89,0,0.002,26254300,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.29,0,589.98,597.865,1,26254309,0.00812651,0.00656876,-2.34538,-0.00830078,-0.0112305,1.03467,-1.52588,0.244141,0.12207,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254337,12.3,36.4,0,0,0,-75.4,0.43,0.02,0,2.4,0,0.016,0.0975,0.0024,1.2214,0.0308,285089,288899,57.3866,0,89,0.003,0.002,26254321,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,-2.43,0,589.98,597.865,1,26254330,0.0103514,0.00752864,-2.34537,-0.0141602,-0.0224609,1.06787,-1.0376,-0.244141,0,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254358,12.3,36.5,0,0,0,-75.7,0.37,0.02,0.07,2.4,0,-0.016,0.0975,0.0024,1.2214,0.0308,285089,288899,57.3988,0,89,-0.001,0.001,26254339,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.44,0,589.98,597.865,1,26254352,0.0134953,0.00815317,-2.34533,-0.0151367,-0.0253906,1.05762,0.12207,-0.732422,0,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254377,12.3,36.4,0,0,0,-75.5,0.76,0.02,0,2.43,-80,0.016,0.0975,0.0024,1.2214,0.0308,285088,288900,7.37854,0,89,-0.005,0.002,26254360,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.4,0,589.98,597.865,1,26254373,0.0142206,0.00910522,-2.34533,-0.0141602,-0.0136719,1.04541,0.915527,-0.732422,0.0610352,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254400,12.2,36.4,0,0,0,-75.5,2.42,0.03,-0.24,2.43,1,0.019,0.0975,0.0024,1.2214,0.0308,285088,288900,7.8042,0,89,0.031,0.021,26254381,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.37,-0.016,589.978,597.867,1,26254393,0.0107918,0.00828596,-2.34531,-0.00927734,0.00244141,1.03418,0.12207,-0.732422,-0.183105,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254420,12.3,36.4,0,0,0,-75.4,2.1,0.02,-0.02,2.49,-8,0.018,0.0975,0.0024,1.2214,0.0308,285088,288900,1.91101,0,89,0.048,0.012,26254404,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.53,0,589.978,597.867,1,26254412,0.00784393,0.00641796,-2.34534,-0.00341797,-0.00146484,1.0332,-0.732422,-0.366211,0.12207,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254440,12.2,36.4,0,0,0,-75.5,0.92,0.02,0.27,2.44,-3,0.015,0.0975,0.0024,1.2214,0.0308,285088,288900,359.439,0,89,0.025,0.004,26254422,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.47,-0.002,589.978,597.867,1,26254437,0.00756912,0.00637176,-2.34539,-0.00488281,-0.0136719,1.04248,-1.15967,0.12207,0.183105,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254462,12.3,36.4,0,0,0,-75.7,1.13,0.02,0.02,2.41,-7,0.015,0.0975,0.0024,1.2214,0.0308,285088,288900,356.378,0,89,0.003,0.003,26254442,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.4,0,589.978,597.867,1,26254457,0.0110568,0.0068821,-2.34532,-0.00830078,-0.0151367,1.05566,-0.366211,-0.427246,-0.0610352,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254483,12.3,36.4,0,0,0,-75.6,0.73,0.02,-0.05,2.4,-1,0.015,0.0975,0.0024,1.2214,0.0308,285088,288900,355.555,0,89,0.013,0.003,26254465,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.41,-0.001,589.978,597.867,1,26254477,0.014148,0.0063117,-2.34531,-0.00732422,-0.0141602,1.06348,0.183105,-0.183105,0.12207,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254503,12.3,36.4,0,0,0,-75.5,0.95,0.02,0,2.4,0,0.016,0.0975,0.0024,1.2214,0.0308,285088,288900,355.311,0,89,0.016,0.004,26254485,0.0975,0.0024,1.2214,0.0308,0.919,52.037,0.02,-2.4,0,589.978,597.867,1,26254497,0.012158,0.00675447,-2.3453,-0.0107422,-0.0126953,1.04443,0.366211,-0.305176,-0.183105,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254526,12.2,36.4,0,0,0,-75.3,0.98,0.02,0.02,2.39,-1,-0.016,0.0975,0.0024,1.2214,0.0308,285088,288900,354.232,0,89,0.014,0.004,26254506,0.0975,0.0024,1.2214,0.0308,0.919,52.037,0.02,2.45,0,589.978,597.867,1,26254522,0.00920605,0.00753202,-2.34528,-0.0117188,-0.00341797,1.04053,-0.549316,-0.12207,-0.0610352,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254547,12.2,36.4,0,0,0,-75.1,0.62,0.02,0.09,2.14,90,0.018,0.0975,0.0024,1.2214,0.0308,285089,288901,55.9657,0,89,-0.002,0.007,26254529,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.38,0,589.978,597.867,1,26254541,0.00753773,0.00712892,-2.34525,-0.00927734,-0.00585938,1.04053,-0.732422,-0.183105,-0.12207,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254568,12.3,36.4,0,0,0,-75.1,2.22,0.02,0.2,2.21,76,0.019,0.0975,0.0024,1.2214,0.0308,285089,288901,61.2453,0,89,-0.045,0.025,26254550,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.05,0.018,589.98,597.869,1,26254564,0.00883274,0.00891604,-2.3452,-0.00878906,-0.00927734,1.0415,-0.671387,-0.366211,-0.183105,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254594,12.3,36.5,0,0,0,-75.1,-0.11,0.02,0.01,2.54,1,-0.014,0.0975,0.0024,1.2214,0.0308,285089,288901,60.1806,0,89,-0.055,-0.001,26254572,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.48,0.004,589.98,597.869,1,26254587,0.0120077,0.00849086,-2.34515,-0.00732422,-0.0146484,1.04736,-0.12207,-0.366211,0,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254611,12.3,36.4,0,0,0,-75.1,-0.65,0.02,-0.34,2.26,0,0.015,0.0975,0.0024,1.2214,0.0308,285089,288901,60.1798,0,89,-0.017,-0.004,26254598,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,-2.33,0,589.98,597.869,1,26254604,0.0127312,0.00702672,-2.34511,-0.00732422,-0.0161133,1.05127,0.183105,-0.366211,-0.0610352,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254630,12.2,36.4,0,0,0,-75.2,1.03,0.02,-0.23,2.35,5,0.017,0.0975,0.0024,1.2214,0.0308,285089,288901,63.0004,0,89,0.002,0.005,26254617,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.31,0,589.98,597.869,1,26254624,0.0115471,0.00497309,-2.34514,-0.00390625,-0.0131836,1.05273,0.183105,-0.305176,-0.0610352,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254652,12.3,36.5,0,0,0,-75.2,0.81,0.02,0.02,2.41,-1,0.016,0.0975,0.0024,1.2214,0.0308,285089,288901,64.0941,0,89,0.005,0.003,26254638,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.42,0.001,589.98,597.869,1,26254645,0.00946196,0.00500736,-2.34512,-0.00537109,-0.00585938,1.03516,-0.183105,-0.183105,-0.12207,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254673,12.3,36.5,0,0,0,-75.2,0.2,0.02,0.09,2.4,-1,0.015,0.0975,0.0024,1.2214,0.0308,285089,288901,63.7506,0,89,-0.005,0.001,26254658,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.42,0,589.98,597.869,1,26254665,0.00902641,0.00652244,-2.34513,-0.00683594,-0.00683594,1.04102,-0.305176,-0.183105,-0.0610352,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254692,12.3,36.5,0,0,0,-75.4,0.71,0.02,0.12,2.43,-76,0.015,0.0975,0.0024,1.2215,0.0308,285089,288901,15.8593,0,89,-0.005,0.002,26254677,0.0975,0.0024,1.2214,0.0308,0.919,52.036,0.02,2.42,0,589.98,597.869,1,26254686,0.00984448,0.00746662,-2.34511,-0.00830078,-0.00683594,1.04102,-0.488281,0,0,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254714,12.3,36.5,0,0,0,-75.2,2.4,0.02,-0.1,2.43,0,0.017,0.0975,0.0024,1.2215,0.0308,285089,288901,15.3216,0,89,0.03,0.019,26254698,0.0975,0.0024,1.2215,0.0308,0.919,52.036,0.02,2.37,-0.015,589.98,597.869,1,26254707,0.010228,0.0082387,-2.34509,-0.00244141,-0.0141602,1.04443,-0.427246,0.12207,-0.0610352,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254755,12.3,36.5,0,0,0,-75.1,1.57,0.02,0,2.46,-20,0.015,0.0975,0.0024,1.2215,0.0308,285088,288908,0.001861,0,89,0.029,0.008,26254717,0.0975,0.0024,1.2215,0.0308,0.919,52.036,0.02,2.5,0,589.98,597.869,1,26254750,0.0120757,0.00967992,-2.34509,-0.00830078,-0.0131836,1.05176,-0.0610352,-0.488281,0,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254771,12.3,36.5,0,0,0,-75.4,0.3,0.02,0.01,2.44,-20,0.016,0.0975,0.0024,1.2215,0.0308,285088,288908,358.634,0,89,0.012,0.001,26254758,0.0975,0.0024,1.2215,0.0308,0.919,52.036,0.02,2.45,-0.004,589.978,597.884,1,26254765,0.0117372,0.00890162,-2.34501,-0.00927734,-0.00927734,1.04785,-0.0610352,-0.488281,-0.244141,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254790,12.3,36.5,0,0,0,-75.2,1.13,0.02,0,2.42,-4,-0.016,0.0975,0.0024,1.2215,0.0308,285088,288908,357.959,0,89,0.013,0.004,26254773,0.0975,0.0024,1.2215,0.0308,0.919,52.036,0.02,2.39,-0.004,589.978,597.884,1,26254785,0.0084148,0.0089525,-2.345,-0.00976563,-0.00390625,1.04004,-0.305176,-0.610352,0,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254815,12.2,36.5,0,0,0,-75.2,0.67,0.02,0,2.4,-3,0.015,0.0975,0.0024,1.2215,0.0308,285088,288908,357.189,0,89,0.015,0.003,26254794,0.0975,0.0024,1.2215,0.0308,0.919,52.036,0.02,2.37,0,589.978,597.884,1,26254807,0.00908829,0.00922707,-2.34498,-0.0107422,-0.00976563,1.04004,-0.549316,-1.0376,-0.0610352,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254832,12.3,36.5,0,0,0,-75.3,1.2,0.02,0,2.41,-4,-0.016,0.0975,0.0024,1.2215,0.0308,285088,288908,356.553,0,89,0.013,0.004,26254818,0.0975,0.0024,1.2215,0.0308,0.919,52.036,0.02,2.39,0,589.978,597.884,1,26254827,0.0100147,0.00990058,-2.34491,-0.00488281,-0.0161133,1.0459,-0.366211,-1.0376,0.0610352,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254855,12.2,36.5,0,0,0,-75.4,1.64,0.02,-0.12,2.37,-62,0.02,0.0975,0.0024,1.2215,0.0308,285087,288909,299.125,0,89,0.021,0.024,26254839,0.0975,0.0024,1.2215,0.0308,0.919,52.036,0.02,2.42,0,589.978,597.884,1,26254848,0.0111323,0.00655027,-2.34488,-0.000488281,-0.0131836,1.0542,-0.549316,-0.671387,-0.12207,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254879,12.3,36.5,0,0,0,-75.5,2.52,0.03,-0.15,2.51,7,0.019,0.0975,0.0024,1.2215,0.0308,285087,288909,304.763,0,89,0.055,0.045,26254859,0.0975,0.0024,1.2215,0.0308,0.919,52.036,0.03,2.39,0,589.976,597.886,1,26254870,0.0119841,0.00354725,-2.34482,-0.00195313,-0.0141602,1.05469,-0.244141,0.12207,0,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254901,12.2,36.5,0,0,0,-75.5,2.36,0.02,0.18,2.44,12,0.015,0.0975,0.0024,1.2215,0.0308,285087,288909,309.163,0,89,0.032,0.019,26254883,0.0975,0.0024,1.2215,0.0308,0.919,52.035,0.02,2.51,0.001,589.976,597.886,1,26254893,0.0142621,0.0023345,-2.3448,-0.00390625,-0.0214844,1.06445,0.488281,1.0376,0,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254919,12.2,36.5,0,0,0,-75.6,2.3,0.02,0.08,2.37,16,0.014,0.0975,0.0024,1.2215,0.0308,285087,288909,313.079,0,89,0.018,0.017,26254904,0.0975,0.0024,1.2215,0.0308,0.919,52.035,0.02,2.39,0.002,589.976,597.886,1,26254912,0.0123416,0.00417213,-2.34477,-0.000488281,-0.00488281,1.03955,-0.183105,1.46484,-0.244141,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254941,12.3,36.5,0,0,0,-75.5,2.29,0.02,0.06,2.36,21,0.014,0.0975,0.0024,1.2215,0.0308,285088,288910,318.419,0,89,0.013,0.016,26254922,0.0975,0.0024,1.2215,0.0308,0.919,52.035,0.01,2.4,0.003,589.976,597.886,1,26254937,0.0115131,0.00638098,-2.34472,-0.0146484,-0.00830078,1.05371,-0.244141,1.15967,-0.244141,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254961,12.3,36.5,0,0,0,-75.6,2.23,0.02,0.09,2.33,24,0.014,0.0975,0.0024,1.2215,0.0308,285088,288910,323.303,0,89,0.017,0.013,26254945,0.0975,0.0024,1.2215,0.0308,0.919,52.035,0.02,2.33,0.004,589.978,597.888,1,26254953,0.0100926,0.00938676,-2.34466,-0.0146484,-0.00976563,1.04785,-0.854492,0.549316,-0.305176,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26254982,12.3,36.4,0,0,0,-75.4,1.96,0.02,0.03,2.31,27,0.015,0.0975,0.0024,1.2215,0.0308,285088,288910,328.15,0,89,0.019,0.011,26254965,0.0975,0.0024,1.2215,0.0308,0.919,52.035,0.02,2.33,0.005,589.978,597.888,1,26254976,0.0121218,0.0117489,-2.34462,-0.0136719,-0.0180664,1.05908,-0.549316,-0.671387,0,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255002,12.3,36.5,0,0,0,-75.3,1.61,0.02,0,2.28,86,0.015,0.0975,0.0024,1.2215,0.0308,285088,288912,10.1074,0,89,0.014,0.006,26254985,0.0975,0.0024,1.2215,0.0308,0.919,52.035,0.02,-2.3,0.005,589.978,597.888,1,26254997,0.014735,0.012396,-2.34453,-0.0175781,-0.0166016,1.05176,-0.244141,-1.46484,-0.0610352,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255030,12.3,36.5,0,0,0,-75.4,2.09,0.02,-0.01,2.31,-1,0.017,0.0975,0.0024,1.2215,0.0308,285088,288912,3.60956,0,89,-0.003,0.013,26255007,0.0975,0.0024,1.2215,0.0308,0.919,52.035,0.02,2.23,0,589.978,597.892,1,26255025,0.0121698,0.00796601,-2.3445,-0.00830078,-0.0126953,1.04932,-0.183105,-1.70898,-0.12207,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255049,12.3,36.5,0,0,0,-75.6,2.11,0.02,0.01,2.46,-11,0.016,0.0975,0.0024,1.2215,0.0308,285088,288912,356.728,0,89,-0.016,0.011,26255038,0.0975,0.0024,1.2215,0.0308,0.919,52.035,0.02,2.44,0,589.978,597.892,1,26255042,0.0106434,0.00612903,-2.34452,-0.00439453,-0.00830078,1.04395,-0.366211,-1.64795,0,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255072,12.2,36.5,0,0,0,-75.6,1.1,0.02,-0.06,2.45,-37,0.016,0.0975,0.0024,1.2215,0.0308,285088,288912,338.189,0,89,0.002,0.004,26255052,0.0975,0.0024,1.2215,0.0308,0.919,52.035,0.02,-2.56,-0.003,589.978,597.892,1,26255064,0.0107124,0.00253125,-2.34447,0.00146484,-0.00927734,1.04639,-0.366211,-0.427246,-0.12207,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255089,12.2,36.5,0,0,0,-75.6,2.2,0.02,-0.14,2.4,3,0.017,0.0975,0.0024,1.2215,0.0308,285088,288912,340.174,0,89,0.033,0.013,26255077,0.0975,0.0024,1.2215,0.0308,0.919,52.035,0.02,2.37,-0.007,589.978,597.892,1,26255083,0.01105,-0.000251887,-2.34442,0.00292969,-0.00976563,1.04102,-0.12207,0.549316,-0.12207,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255112,12.3,36.5,0,0,0,-75.6,2.05,0.02,0.03,2.44,-3,0.015,0.0975,0.0024,1.2215,0.0308,285088,288912,337.951,0,89,0.038,0.009,26255093,0.0975,0.0024,1.2215,0.0308,0.919,52.035,0.02,2.48,0,589.978,597.892,1,26255105,0.0100806,0.00134949,-2.3444,-0.00292969,-0.0126953,1.04541,-0.0610352,1.15967,0,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255133,12.3,36.4,0,0,0,-75.6,1.79,0.02,0.18,2.41,-11,0.016,0.0975,0.0024,1.2215,0.0308,285088,288912,332.611,0,89,0.023,0.008,26255119,0.0975,0.0024,1.2215,0.0308,0.919,52.035,0.02,-2.37,-0.001,589.978,597.892,1,26255126,0.0103001,0.00486171,-2.34433,-0.0107422,-0.0146484,1.05371,-0.183105,1.15967,-0.183105,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255153,12.3,36.4,0,0,0,-75.5,2.17,0.02,0.1,2.45,-16,0.015,0.0975,0.0024,1.2215,0.0308,285088,288912,327.993,0,89,0.004,0.01,26255138,0.0975,0.0024,1.2215,0.0308,0.919,52.034,0.02,2.46,-0.002,589.978,597.892,1,26255147,0.0118421,0.00813258,-2.34428,-0.0170898,-0.0180664,1.05566,0.183105,0.488281,-0.0610352,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255175,12.3,36.5,0,0,0,-75.5,1.65,0.02,0.07,2.11,76,0.019,0.0975,0.0024,1.2215,0.0308,285089,288913,31.8798,0,89,-0.013,0.011,26255158,0.0975,0.0024,1.2215,0.0308,0.919,52.034,0.02,1.91,0.015,589.98,597.894,1,26255168,0.0116546,0.0107148,-2.34428,-0.0161133,-0.00537109,1.04004,-0.0610352,-0.244141,-0.183105,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255198,12.2,36.5,0,0,0,-75.7,2.01,0.02,0.06,2.29,68,0.019,0.0975,0.0024,1.2215,0.0308,285089,288913,36.6913,0,89,-0.037,0.012,26255178,0.0975,0.0024,1.2215,0.0308,0.919,52.034,0.02,2.2,0.015,589.98,597.894,1,26255188,0.00894722,0.0122081,-2.3443,-0.0141602,-0.00537109,1.0415,-0.793457,-0.915527,0.0610352,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255220,12.2,36.5,0,0,0,-75.7,-0.99,0.02,-0.14,2.41,5,-0.015,0.0975,0.0024,1.2215,0.0308,285089,288913,34.4539,0,89,-0.035,-0.005,26255198,0.0975,0.0024,1.2215,0.0308,0.919,52.034,0.02,-2.4,0.013,589.98,597.894,1,26255210,0.0108397,0.0112546,-2.34426,-0.00927734,-0.0102539,1.04053,-0.854492,-1.28174,-0.0610352,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255257,12.3,36.5,0,0,0,-75.7,0.1,0.02,-0.21,2.31,5,0.016,0.0975,0.0024,1.2215,0.0308,285089,288913,35.8831,0,89,0.003,0,26255222,0.0975,0.0024,1.2215,0.0308,0.919,52.034,0.02,-2.37,0,589.98,597.894,1,26255232,0.0124591,0.00944202,-2.34425,-0.00732422,-0.0161133,1.05615,-0.610352,-1.58691,0,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255271,12.3,36.4,0,0,0,-75.4,0.25,0.02,0,2.41,0,0.016,0.0975,0.0024,1.2215,0.0308,285089,288913,35.1708,0,89,0.019,0,26255257,0.0975,0.0024,1.2215,0.0308,0.919,52.034,0.02,2.39,0.001,589.98,597.894,1,26255265,0.0155165,0.00505866,-2.34422,-0.00585938,-0.0175781,1.05566,0.0610352,-0.427246,-0.12207,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255289,12.3,36.4,0,0,0,-75.4,-0.17,0.02,0.11,2.39,1,-0.016,0.0975,0.0024,1.2215,0.0308,285089,288913,36.6273,0,89,0.005,0,26255277,0.0975,0.0024,1.2215,0.0308,0.919,52.034,0.02,-2.43,0,589.98,597.894,1,26255281,0.0148081,0.00294552,-2.34418,0.00195313,-0.0141602,1.05322,0.427246,-0.366211,-0.183105,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255307,12.2,36.5,0,0,0,-75.4,-0.25,0.02,0.07,2.39,60,0.016,0.0975,0.0024,1.2215,0.0308,285090,288914,81.4734,0,89,-0.008,-0.001,26255291,0.0975,0.0024,1.2215,0.0308,0.919,52.034,0.02,-2.41,0,589.98,597.894,1,26255300,0.0118082,0.00166082,-2.34414,-0.00146484,-0.00927734,1.04883,0.183105,0.488281,-0.12207,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255331,12.3,36.4,0,0,0,-75.7,2.17,0.02,0.2,2.16,68,0.02,0.0975,0.0024,1.2215,0.0308,285090,288914,87.0884,0,89,-0.038,0.021,26255310,0.0975,0.0024,1.2215,0.0308,0.919,52.034,0.02,2.1,0.015,589.982,597.896,1,26255324,0.0103691,0.00329105,-2.34411,-0.00585938,-0.0117188,1.05078,-0.610352,0.854492,-0.12207,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255350,12.2,36.5,0,0,0,-75.5,2.07,0.02,0.08,2.56,-17,0.017,0.0975,0.0024,1.2215,0.0308,285089,288915,74.536,0,89,-0.06,0.012,26255337,0.0975,0.0024,1.2215,0.0308,0.919,52.034,0.02,2.29,0.013,589.982,597.896,1,26255344,0.0111112,0.0070114,-2.3441,-0.00976563,-0.0112305,1.04932,-0.915527,0.671387,-0.12207,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255371,12.2,36.5,0,0,0,-75.4,-1.22,0.02,-0.42,2.36,-76,0.017,0.0975,0.0024,1.2215,0.0308,285089,288915,33.6517,0,89,-0.021,-0.008,26255357,0.0975,0.0024,1.2215,0.0308,0.919,52.034,0.02,-2.79,-0.006,589.98,597.898,1,26255365,0.013284,0.00931867,-2.34403,-0.0170898,-0.0146484,1.04346,-0.488281,0.305176,0.12207,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
26255392,12.3,36.4,0,0,0,-75.6,2.33,0.03,-0.3,2.32,10,0.021,0.0975,0.0024,1.2215,0.0308,285089,288915,42.9788,0,89,0.023,0.028,26255377,0.0975,0.0024,1.2215,0.0308,0.919,52.033,0.02,2.22,-0.015,589.98,597.898,1,26255386,0.0136321,0.0119687,-2.34401,-0.0146484,-0.012207,1.03955,0,-0.305176,-0.0610352,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
